cruise,event_code,date,latitude,longitude,swell_ft,count_best,obs_quality,datetime_utc
CalCOFI1202NH,SE,2012-01-27,32.91967,-117.31233,4.0,1.0,G,2012-01-27
CalCOFI1202NH,SE,2012-01-27,32.9345,-117.31067,4.0,2.0,G,2012-01-27
CalCOFI1202NH,SE,2012-01-27,32.94583,-117.306,4.0,5.0,G,2012-01-27
CalCOFI1202NH,SE,2012-01-28,32.64017,-117.97017,3.0,2.0,G,2012-01-28
CalCOFI1202NH,SE,2012-01-28,32.55383,-118.1335,5.0,4.0,G,2012-01-28
CalCOFI1202NH,SE,2012-01-28,32.47133,-118.3405,4.0,1.0,G,2012-01-28
CalCOFI1202NH,SE,2012-01-29,32.40183,-118.45417,4.0,2.0,G,2012-01-29
CalCOFI1202NH,SE,2012-01-29,31.661,-119.92933,4.0,1.0,G,2012-01-29
CalCOFI1202NH,SE,2012-01-29,31.4375,-120.53633,4.0,1.0,G,2012-01-29
CalCOFI1202NH,SE,2012-01-31,30.08467,-123.11167,3.0,3.0,G,2012-01-31
CalCOFI1202NH,SE,2012-02-02,32.0985,-120.63983,5.0,1.0,P,2012-02-02
CalCOFI1202NH,SE,2012-02-03,33.22167,-118.302,3.0,1.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.824,-118.45967,2.0,4.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.89,-118.49,2.0,1.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.936,-118.65283,2.0,1.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.9385,-118.66117,2.0,1.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.85317,-118.662,1.0,4.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.82283,-118.62883,1.0,1.0,G,2012-02-03
CalCOFI1202NH,SE,2012-02-03,33.82283,-118.62883,1.0,1.0,G,2012-02-03
CalCOFI1203SH,SE,2012-03-25,32.7135,-117.8535,3.0,3.0,F,2012-03-25
CalCOFI1203SH,SE,2012-03-26,32.2303,-118.791,8.0,1.0,UX,2012-03-26
CalCOFI1203SH,SE,2012-03-26,31.625,-120.04167,8.0,1.0,P,2012-03-26
CalCOFI1203SH,SE,2012-03-27,29.82667,-123.5645,5.0,2.0,G,2012-03-27
CalCOFI1203SH,SE,2012-03-29,32.4955,-119.83733,5.0,2.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.72867,-119.32017,5.0,2.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.78233,-119.20367,5.0,2.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.80983,-119.14783,5.0,1.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.81933,-119.127,5.0,3.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.81933,-119.127,5.0,3.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.83083,-119.10783,5.0,1.0,F,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.83967,-119.091,5.0,1.0,F,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.83967,-119.091,5.0,3.0,F,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.8545,-119.06283,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.8545,-119.06283,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.8575,-119.0575,5.0,2.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.863,-119.047,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.8735,-119.0275,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.8735,-119.0275,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.882,-119.01117,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.882,-119.01117,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.887,-119.00183,5.0,1.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.8935,-118.9885,5.0,3.0,G,2012-03-29
CalCOFI1203SH,SE,2012-03-29,32.96783,-118.8325,5.0,1.0,P,2012-03-29
CalCOFI1203SH,SE,2012-03-30,32.98883,-118.78883,5.0,1.0,P,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.12133,-118.51867,5.0,1.0,P,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.545,-118.1645,2.0,1.0,G,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.6096,-118.6854,6.0,1.0,G,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.5425,-119.22667,6.0,1.0,G,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.52217,-119.25883,6.0,2.0,G,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.49583,-119.308,6.0,2.0,G,2012-03-30
CalCOFI1203SH,SE,2012-03-30,33.49583,-119.308,6.0,2.0,G,2012-03-30
CalCOFI1203SH,SE,2012-04-01,33.83617,-118.96317,7.0,1.0,UX,2012-04-01
CalCOFI1203SH,SE,2012-04-01,33.904,-118.59683,8.0,1.0,UX,2012-04-01
CalCOFI1203SH,SE,2012-04-01,33.9665,-119.13333,8.0,1.0,UX,2012-04-01
CalCOFI1203SH,SE,2012-04-02,34.006,-119.48483,5.0,1.0,UX,2012-04-02
CalCOFI1203SH,SE,2012-04-02,34.00917,-119.49617,5.0,1.0,UX,2012-04-02
CalCOFI1203SH,SE,2012-04-02,33.99533,-119.50583,5.0,3.0,UX,2012-04-02
CalCOFI1203SH,SE,2012-04-02,34.36217,-120.2705,6.0,2.0,P,2012-04-02
CalCOFI1203SH,SE,2012-04-02,34.39017,-120.36217,6.0,1.0,P,2012-04-02
CalCOFI1203SH,SE,2012-04-02,34.40283,-120.39783,7.0,2.0,UX,2012-04-02
CalCOFI1203SH,SE,2012-04-02,34.43167,-120.4785,7.0,4.0,P,2012-04-02
CalCOFI1203SH,SE,2012-04-02,34.522,-120.71533,7.0,1.0,UX,2012-04-02
CalCOFI1203SH,SE,2012-04-02,35.03267,-120.78183,9.0,1.0,UX,2012-04-02
CalCOFI1203SH,SE,2012-04-03,34.91533,-120.986,10.0,2.0,UX,2012-04-03
CalCOFI1203SH,SE,2012-04-04,33.699,-123.71533,8.0,2.0,P,2012-04-04
CalCOFI1203SH,SE,2012-04-06,34.29183,-120.86567,9.0,1.0,UX,2012-04-06
CalCOFI1203SH,SE,2012-04-06,34.1455,-121.04083,12.0,3.0,UX,2012-04-06
CalCOFI1203SH,SE,2012-04-06,34.1515,-121.1115,12.0,1.0,UX,2012-04-06
CalCOFI1203SH,SE,2012-04-07,33.75383,-120.19917,7.0,2.0,UX,2012-04-07
CalCOFI1203SH,SE,2012-04-07,33.71133,-120.08333,7.0,2.0,UX,2012-04-07
CC1207OS,SE,2012-07-10,32.7815,-117.799,5.0,1.0,F,2012-07-10
CC1207OS,SE,2012-07-10,32.62883,-117.97117,5.0,1.0,F,2012-07-10
CC1207OS,SE,2012-07-10,32.62883,-117.97117,5.0,2.0,F,2012-07-10
CC1207OS,SE,2012-07-10,32.60717,-118.01267,6.0,1.0,P,2012-07-10
CC1207OS,SE,2012-07-10,32.60367,-118.01933,6.0,1.0,P,2012-07-10
CC1207OS,SE,2012-07-10,32.58533,-118.053,6.0,1.0,P,2012-07-10
CC1207OS,SE,2012-07-11,32.39167,-118.44417,6.0,1.0,P,2012-07-11
CC1207OS,SE,2012-07-11,32.376,-118.48833,6.0,2.0,P,2012-07-11
CC1207OS,SE,2012-07-11,31.74333,-119.7345,6.0,1.0,P,2012-07-11
CC1207OS,SE,2012-07-11,31.74017,-119.7415,6.0,1.0,P,2012-07-11
CC1207OS,SE,2012-07-11,31.57717,-120.10583,6.0,1.0,P,2012-07-11
CC1207OS,SE,2012-07-11,31.57717,-120.10583,6.0,2.0,P,2012-07-11
CC1207OS,SE,2012-07-12,31.51617,-120.24217,6.0,2.0,P,2012-07-12
CC1207OS,SE,2012-07-15,32.413,-119.92583,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.43567,-119.8875,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.4485,-119.8665,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.4485,-119.8665,5.0,2.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.45417,-119.857,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.45417,-119.857,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.4645,-119.83733,5.0,2.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.4645,-119.83733,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.46633,-119.83333,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.47617,-119.814,5.0,2.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.4885,-119.78933,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.51667,-119.7325,5.0,1.0,F,2012-07-15
CC1207OS,SE,2012-07-15,32.52433,-119.71717,5.0,4.0,F,2012-07-15
CC1207OS,SE,2012-07-18,32.25732,-121.843,4.0,1.0,G,2012-07-18
CC1207OS,SE,2012-07-19,32.02133,-123.937,5.0,1.0,G,2012-07-19
CC1207OS,SE,2012-07-20,32.04733,-123.88217,5.0,1.0,G,2012-07-20
CC1207OS,SE,2012-07-20,32.89667,-122.138,5.0,1.0,P,2012-07-20
CC1207OS,SE,2012-07-20,33.102,-121.68317,7.0,1.0,UX,2012-07-20
CC1207OS,SE,2012-07-20,33.21483,-121.50317,7.0,1.0,UX,2012-07-20
CC1207OS,SE,2012-07-20,33.22833,-121.47667,7.0,1.0,UX,2012-07-20
CC1207OS,SE,2012-07-20,33.22833,-121.47667,7.0,1.0,UX,2012-07-20
CC1207OS,SE,2012-07-21,33.3035,-121.2855,7.0,1.0,UX,2012-07-21
CC1207OS,SE,2012-07-21,33.3295,-121.24217,7.0,1.0,UX,2012-07-21
CC1207OS,SE,2012-07-24,33.77983,-123.49783,8.0,1.0,F,2012-07-24
CC1207OS,SE,2012-07-25,34.61333,-121.77283,6.0,7.0,F,2012-07-25
CC1207OS,SE,2012-07-25,34.7215,-121.54833,5.0,1.0,G,2012-07-25
CC1207OS,SE,2012-07-25,34.7215,-121.54833,5.0,1.0,G,2012-07-25
CC1207OS,SE,2012-07-26,35.0255,-120.91067,4.0,2.0,G,2012-07-26
CC1207OS,SE,2012-07-26,34.19046,-119.9876,2.0,2.0,G,2012-07-26
CC1207OS,SE,2012-07-26,34.19046,-119.9876,2.0,3.0,G,2012-07-26
CalCOFI1210NH,SE,2012-10-19,32.90847,-117.32317,3.0,3.0,G,2012-10-19
CalCOFI1210NH,SE,2012-10-20,32.48458,-118.21519,3.0,3.0,G,2012-10-20
CalCOFI1210NH,SE,2012-10-20,32.47643,-118.2357,3.0,1.0,G,2012-10-20
CalCOFI1210NH,SE,2012-10-20,32.47313,-118.24425,3.0,1.0,F,2012-10-20
CalCOFI1210NH,SE,2012-10-20,32.45726,-118.28407,3.0,1.0,F,2012-10-20
CalCOFI1210NH,SE,2012-10-24,32.00172,-120.82186,7.0,1.0,P,2012-10-24
CalCOFI1210NH,SE,2012-10-24,32.14002,-120.62279,7.0,1.0,P,2012-10-24
CalCOFI1210NH,SE,2012-10-27,32.69849,-119.51558,5.0,4.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.72438,-119.54287,5.0,3.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.72438,-119.54287,5.0,2.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.72789,-119.54751,5.0,1.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.73313,-119.55396,6.0,1.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.73313,-119.55396,6.0,1.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.73884,-119.56027,6.0,2.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.74077,-119.56244,6.0,2.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.75032,-119.57309,6.0,1.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.75429,-119.57758,6.0,3.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.76952,-119.59568,6.0,1.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.76952,-119.59568,6.0,2.0,G,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.84517,-119.68693,6.0,1.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.87311,-119.71863,6.0,2.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.88217,-119.72907,6.0,1.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,32.88217,-119.72907,6.0,2.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,33.0356,-119.88821,6.0,2.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,33.06531,-119.91555,6.0,3.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,33.09473,-119.94248,6.0,1.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,33.09473,-119.94248,6.0,1.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,33.09473,-119.94248,6.0,1.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-27,33.09473,-119.94248,6.0,2.0,F,2012-10-27
CalCOFI1210NH,SE,2012-10-28,33.15535,-120.04923,5.0,2.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.14217,-120.0707,5.0,1.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.14217,-120.0707,5.0,1.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.13635,-120.0803,5.0,2.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.11831,-120.11202,5.0,2.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.10728,-120.13103,5.0,4.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.10728,-120.13103,5.0,1.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.10353,-120.1385,5.0,2.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,33.09813,-120.14857,5.0,5.0,F,2012-10-28
CalCOFI1210NH,SE,2012-10-28,32.33233,-121.69645,6.0,1.0,P,2012-10-28
CalCOFI1210NH,SE,2012-10-30,33.04728,-121.86637,5.0,1.0,G,2012-10-30
CalCOFI1210NH,SE,2012-10-30,33.46963,-121.00079,4.0,3.0,G,2012-10-30
CalCOFI1210NH,SE,2012-10-30,33.47869,-120.97875,4.0,1.0,G,2012-10-30
CalCOFI1210NH,SE,2012-10-30,33.48252,-120.96937,4.0,2.0,G,2012-10-30
CalCOFI1210NH,SE,2012-10-30,33.49644,-120.93478,4.0,1.0,G,2012-10-30
CalCOFI1210NH,SE,2012-10-31,33.5135,-120.89337,4.0,2.0,G,2012-10-31
CalCOFI1210NH,SE,2012-11-02,32.8666,-123.79467,6.0,1.0,G,2012-11-02
CalCOFI1210NH,SE,2012-11-02,32.85232,-123.82644,6.0,1.0,G,2012-11-02
CalCOFI1210NH,SE,2012-11-02,32.85056,-123.9366,6.0,1.0,G,2012-11-02
CalCOFI1210NH,SE,2012-11-02,32.91327,-123.98485,6.0,1.0,G,2012-11-02
CalCOFI1210NH,SE,2012-11-02,32.91327,-123.98485,6.0,1.0,G,2012-11-02
CalCOFI1210NH,SE,2012-11-03,34.1526,-122.78362,5.0,2.0,F,2012-11-03
CalCOFI1210NH,SE,2012-11-04,35.01489,-120.77377,3.0,2.0,G,2012-11-04
CalCOFI1210NH,SE,2012-11-05,33.0005,-117.58117,2.0,2.0,G,2012-11-05
CalCOFI1210NH,SE,2012-11-05,32.82267,-117.41017,2.0,2.0,G,2012-11-05
CalCOFI1301SH,SE,2013-01-11,32.67167,-117.30117,8.0,1.0,F,2013-01-11
CalCOFI1301SH,SE,2013-01-11,32.70883,-117.316,8.0,1.0,F,2013-01-11
CalCOFI1301SH,SE,2013-01-11,32.8345,-117.3615,8.0,1.0,F,2013-01-11
CalCOFI1301SH,SE,2013-01-11,32.861,-117.35733,8.0,2.0,F,2013-01-11
CalCOFI1301SH,SE,2013-01-11,32.93933,-117.31817,7.0,8.0,F,2013-01-11
CalCOFI1301SH,SE,2013-01-12,32.08833,-119.096,6.0,2.0,F,2013-01-12
CalCOFI1301SH,SE,2013-01-16,32.73233,-119.37533,4.0,1.0,G,2013-01-16
CalCOFI1301SH,SE,2013-01-16,32.7455,-119.3425,4.0,3.0,G,2013-01-16
CalCOFI1301SH,SE,2013-01-16,32.759,-119.31,4.0,2.0,G,2013-01-16
CalCOFI1301SH,SE,2013-01-16,32.79417,-119.227,4.0,2.0,G,2013-01-16
CalCOFI1301SH,SE,2013-01-16,32.833,-119.1325,4.0,1.0,G,2013-01-16
CalCOFI1301SH,SE,2013-01-16,32.99383,-119.036,2.0,2.0,E,2013-01-16
CalCOFI1301SH,SE,2013-01-16,33.08233,-119.12417,2.0,3.0,E,2013-01-16
CalCOFI1301SH,SE,2013-01-17,33.1775,-118.68967,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.17717,-118.64683,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.692,-118.3805,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.7005,-118.39683,2.0,2.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.71567,-118.42717,2.0,2.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.72083,-118.43617,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.726,-118.44617,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.75733,-118.46933,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.785,-118.4865,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-17,33.79417,-118.48317,2.0,1.0,G,2013-01-17
CalCOFI1301SH,SE,2013-01-18,33.16567,-119.98583,2.0,5.0,E,2013-01-18
CalCOFI1301SH,SE,2013-01-18,33.05267,-120.20033,2.0,2.0,E,2013-01-18
CalCOFI1301SH,SE,2013-01-19,33.01983,-120.24533,2.0,1.0,E,2013-01-19
CalCOFI1301SH,SE,2013-01-19,32.9925,-120.35217,1.0,6.0,E,2013-01-19
CalCOFI1301SH,SE,2013-01-19,32.9945,-120.35367,1.0,1.0,E,2013-01-19
CalCOFI1301SH,SE,2013-01-20,32.56333,-122.84833,6.0,3.0,G,2013-01-20
CalCOFI1301SH,SE,2013-01-21,33.41683,-121.08367,2.0,5.0,G,2013-01-21
CalCOFI1301SH,SE,2013-01-21,33.45433,-121.006,2.0,2.0,G,2013-01-21
CalCOFI1301SH,SE,2013-01-21,33.569,-120.77583,2.0,2.0,G,2013-01-21
CalCOFI1301SH,SE,2013-01-22,33.837,-120.22317,3.0,2.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,33.86667,-120.157,3.0,7.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.32483,-120.23833,2.0,2.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.33683,-120.328,2.0,3.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.34767,-120.33967,2.0,2.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.36683,-120.42033,2.0,2.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.37433,-120.44983,2.0,3.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.37433,-120.44983,2.0,1.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.423,-120.487,2.0,2.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.447,-120.66467,2.0,6.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-22,34.43183,-120.5565,2.0,2.0,G,2013-01-22
CalCOFI1301SH,SE,2013-01-25,35.0265,-120.8775,6.0,5.0,F,2013-01-25
CalCOFI1301SH,SE,2013-01-26,35.164,-120.89083,6.0,1.0,G,2013-01-26
CalCOFI1301SH,SE,2013-01-26,35.1865,-120.92333,6.0,2.0,G,2013-01-26
CalCOFI1301SH,SE,2013-01-26,35.20467,-120.95017,6.0,1.0,G,2013-01-26
CalCOFI1301SH,SE,2013-01-26,34.64733,-123.35483,7.0,1.0,P,2013-01-26
CalCOFI1301SH,SE,2013-01-27,34.606,-123.47467,7.0,1.0,P,2013-01-27
CalCOFI1301SH,SE,2013-01-30,36.39283,-123.01067,9.0,1.0,P,2013-01-30
CalCOFI1301SH,SE,2013-01-30,36.3865,-123.05217,9.0,2.0,P,2013-01-30
CalCOFI1301SH,SE,2013-01-30,36.3625,-123.21083,9.0,1.0,P,2013-01-30
CalCOFI1304SH,SE,2013-04-07,32.3475,-118.55233,7.0,2.0,P,2013-04-07
CalCOFI1304SH,SE,2013-04-09,33.48933,-117.77867,4.0,1.0,F,2013-04-09
CalCOFI1304SH,SE,2013-04-10,33.52717,-117.86333,4.0,1.0,G,2013-04-10
CalCOFI1304SH,SE,2013-04-10,33.6235,-119.059,5.0,2.0,G,2013-04-10
CalCOFI1304SH,SE,2013-04-10,33.56133,-119.17567,5.0,2.0,G,2013-04-10
CalCOFI1304SH,SE,2013-04-10,33.37633,-119.17783,4.0,1.0,G,2013-04-10
CalCOFI1304SH,SE,2013-04-10,33.27667,-118.97717,4.0,1.0,G,2013-04-10
CalCOFI1304SH,SE,2013-04-14,32.12517,-120.67,6.0,2.0,P,2013-04-14
CalCOFI1304SH,SE,2013-04-14,32.18083,-120.625,6.0,1.0,P,2013-04-14
CalCOFI1304SH,SE,2013-04-14,32.5095,-119.943,6.0,1.0,P,2013-04-14
CalCOFI1304SH,SE,2013-04-14,32.5175,-119.91267,6.0,1.0,P,2013-04-14
CalCOFI1304SH,SE,2013-04-15,33.18567,-119.99583,7.0,2.0,P,2013-04-15
CalCOFI1304SH,SE,2013-04-16,34.27917,-120.00167,5.0,2.0,UX,2013-04-16
CalCOFI1304SH,SE,2013-04-16,34.276,-120.01233,5.0,1.0,UX,2013-04-16
CalCOFI1304SH,SE,2013-04-16,34.28,-120.066,5.0,3.0,UX,2013-04-16
CalCOFI1304SH,SE,2013-04-19,33.68067,-120.5495,5.0,1.0,P,2013-04-19
CalCOFI1304SH,SE,2013-04-19,33.69867,-120.50717,5.0,1.0,P,2013-04-19
CalCOFI1304SH,SE,2013-04-19,33.70417,-120.495,5.0,1.0,P,2013-04-19
CalCOFI1304SH,SE,2013-04-19,33.72183,-120.45717,5.0,2.0,P,2013-04-19
CalCOFI1304SH,SE,2013-04-20,33.72417,-120.45283,5.0,1.0,P,2013-04-20
CalCOFI1304SH,SE,2013-04-20,33.7375,-120.42467,5.0,1.0,P,2013-04-20
CalCOFI1304SH,SE,2013-04-22,34.61717,-121.77733,5.0,1.0,G,2013-04-22
CalCOFI1304SH,SE,2013-04-22,34.60733,-121.7655,5.0,1.0,G,2013-04-22
CalCOFI1304SH,SE,2013-04-22,34.64483,-121.72017,5.0,1.0,G,2013-04-22
CalCOFI1304SH,SE,2013-04-22,34.64483,-121.72017,5.0,1.0,G,2013-04-22
CalCOFI1304SH,SE,2013-04-22,34.64483,-121.72017,6.0,2.0,G,2013-04-22
CalCOFI1304SH,SE,2013-04-22,34.68817,-121.63,5.0,2.0,G,2013-04-22
CalCOFI1304SH,SE,2013-04-23,34.74433,-121.47,5.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.75067,-121.4605,5.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.7725,-121.42767,5.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.7725,-121.42767,5.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.7725,-121.42767,5.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.80133,-121.37983,5.0,3.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.80983,-121.36283,5.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,34.83067,-121.3185,5.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.18967,-121.05583,3.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.19217,-121.069,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2065,-121.13867,3.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.20917,-121.15417,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.20917,-121.15417,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.21167,-121.16717,3.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.21883,-121.2055,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.25483,-121.21767,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.22933,-121.25683,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2305,-121.263,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2355,-121.289,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2365,-121.29367,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2405,-121.3155,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.24633,-121.34167,3.0,3.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.24683,-121.36067,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.25217,-121.3695,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2715,-121.46283,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.27283,-121.48217,3.0,2.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.27517,-121.51583,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.2775,-121.54933,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.27883,-121.57767,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-23,35.27883,-121.57767,3.0,1.0,G,2013-04-23
CalCOFI1304SH,SE,2013-04-24,35.28133,-121.61317,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.28517,-121.65767,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.29133,-121.72633,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.31467,-121.93167,3.0,1.0,F,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.31817,-121.96833,3.0,1.0,F,2013-04-24
CalCOFI1304SH,SE,2013-04-24,36.05567,-121.98467,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.98017,-122.16033,3.0,3.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.96717,-122.18583,3.0,2.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.96067,-122.1995,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.96067,-122.1995,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.66233,-122.82267,3.0,1.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-24,35.6145,-122.92783,3.0,2.0,G,2013-04-24
CalCOFI1304SH,SE,2013-04-25,35.25951,-123.68927,3.0,1.0,G,2013-04-25
